cycle,branch,district,forecastdate,model,candidate,win_prob
2020,President,Colorado,10/21/2020,classic,Trump,0.053575
2020,President,Colorado,10/20/2020,classic,Trump,0.0536
2020,President,Colorado,10/19/2020,classic,Trump,0.04665
2020,President,Colorado,10/18/2020,classic,Trump,0.045275
2020,President,Colorado,10/17/2020,classic,Trump,0.0532
2020,President,Colorado,10/16/2020,classic,Trump,0.054925
2020,President,Colorado,10/15/2020,classic,Trump,0.054675
2020,President,Colorado,10/14/2020,classic,Trump,0.05765
2020,President,Colorado,10/13/2020,classic,Trump,0.058125
2020,President,Colorado,10/12/2020,classic,Trump,0.07115
2020,President,Colorado,10/11/2020,classic,Trump,0.07235
2020,President,Colorado,10/10/2020,classic,Trump,0.0746
2020,President,Colorado,10/9/2020,classic,Trump,0.077025
2020,President,Colorado,10/8/2020,classic,Trump,0.0805
2020,President,Colorado,10/7/2020,classic,Trump,0.0709
2020,President,Colorado,10/6/2020,classic,Trump,0.078775
2020,President,Colorado,10/5/2020,classic,Trump,0.0877
2020,President,Colorado,10/4/2020,classic,Trump,0.0917
2020,President,Colorado,10/3/2020,classic,Trump,0.09865
2020,President,Colorado,10/2/2020,classic,Trump,0.110975
2020,President,Colorado,10/1/2020,classic,Trump,0.1097
2020,President,Colorado,9/30/2020,classic,Trump,0.12165
2020,President,Colorado,9/29/2020,classic,Trump,0.122875
2020,President,Colorado,9/28/2020,classic,Trump,0.12475
2020,President,Colorado,9/27/2020,classic,Trump,0.119225
2020,President,Colorado,9/26/2020,classic,Trump,0.1226
2020,President,Colorado,9/25/2020,classic,Trump,0.123225
2020,President,Colorado,9/24/2020,classic,Trump,0.126675
2020,President,Colorado,9/23/2020,classic,Trump,0.11965
2020,President,Colorado,9/22/2020,classic,Trump,0.125325
2020,President,Colorado,9/21/2020,classic,Trump,0.126375
2020,President,Colorado,9/20/2020,classic,Trump,0.128325
2020,President,Colorado,9/19/2020,classic,Trump,0.13225
2020,President,Colorado,9/18/2020,classic,Trump,0.13425
2020,President,Colorado,9/17/2020,classic,Trump,0.142475
2020,President,Colorado,9/16/2020,classic,Trump,0.139675
2020,President,Colorado,9/15/2020,classic,Trump,0.1368
2020,President,Colorado,9/14/2020,classic,Trump,0.13695
2020,President,Colorado,9/13/2020,classic,Trump,0.13975
2020,President,Colorado,9/12/2020,classic,Trump,0.138275
2020,President,Colorado,9/11/2020,classic,Trump,0.13885
2020,President,Colorado,9/10/2020,classic,Trump,0.14185
2020,President,Colorado,9/9/2020,classic,Trump,0.140425
2020,President,Colorado,9/8/2020,classic,Trump,0.14145
2020,President,Colorado,9/7/2020,classic,Trump,0.14195
2020,President,Colorado,9/6/2020,classic,Trump,0.1405
2020,President,Colorado,9/5/2020,classic,Trump,0.145125
2020,President,Colorado,9/4/2020,classic,Trump,0.1419
2020,President,Colorado,9/3/2020,classic,Trump,0.14685
2020,President,Colorado,9/2/2020,classic,Trump,0.147325
2020,President,Colorado,9/1/2020,classic,Trump,0.15895
2020,President,Colorado,8/31/2020,classic,Trump,0.150575
2020,President,Colorado,8/30/2020,classic,Trump,0.148625
2020,President,Colorado,8/29/2020,classic,Trump,0.146675
2020,President,Colorado,8/28/2020,classic,Trump,0.148975
2020,President,Colorado,8/27/2020,classic,Trump,0.145975
2020,President,Colorado,8/26/2020,classic,Trump,0.1496
2020,President,Colorado,8/25/2020,classic,Trump,0.12995
2020,President,Colorado,8/24/2020,classic,Trump,0.133375
2020,President,Colorado,8/23/2020,classic,Trump,0.1317
2020,President,Colorado,8/22/2020,classic,Trump,0.132675
2020,President,Colorado,8/21/2020,classic,Trump,0.1331
2020,President,Colorado,8/20/2020,classic,Trump,0.13715
2020,President,Colorado,8/19/2020,classic,Trump,0.1446
2020,President,Colorado,8/18/2020,classic,Trump,0.13545
2020,President,Colorado,8/17/2020,classic,Trump,0.14145
2020,President,Colorado,8/16/2020,classic,Trump,0.146625
2020,President,Colorado,8/15/2020,classic,Trump,0.14475
2020,President,Colorado,8/14/2020,classic,Trump,0.13825
2020,President,Colorado,8/13/2020,classic,Trump,0.146775
2020,President,Colorado,8/12/2020,classic,Trump,0.1509
2020,President,Colorado,8/11/2020,classic,Trump,0.15505
2020,President,Colorado,8/10/2020,classic,Trump,0.15615
2020,President,Colorado,8/9/2020,classic,Trump,0.168575
2020,President,Colorado,8/8/2020,classic,Trump,0.16685
2020,President,Colorado,8/7/2020,classic,Trump,0.170675
2020,President,Colorado,8/6/2020,classic,Trump,0.17095
2020,President,Colorado,8/5/2020,classic,Trump,0.1746
2020,President,Colorado,8/4/2020,classic,Trump,0.15595
2020,President,Colorado,8/3/2020,classic,Trump,0.1608
2020,President,Colorado,8/2/2020,classic,Trump,0.162
2020,President,Colorado,8/1/2020,classic,Trump,0.16095
2020,President,Connecticut,11/3/2020,classic,Trump,0.0008
2020,President,Connecticut,11/2/2020,classic,Trump,0.000725
2020,President,Connecticut,11/1/2020,classic,Trump,0.0009
2020,President,Connecticut,10/31/2020,classic,Trump,0.00115
2020,President,Connecticut,10/30/2020,classic,Trump,0.00115
2020,President,Connecticut,10/29/2020,classic,Trump,0.001425
2020,President,Connecticut,10/28/2020,classic,Trump,0.001125
2020,President,Connecticut,10/27/2020,classic,Trump,0.0014
2020,President,Connecticut,10/26/2020,classic,Trump,0.00125
2020,President,Connecticut,10/25/2020,classic,Trump,0.001725
2020,President,Connecticut,10/24/2020,classic,Trump,0.001175
2020,President,Connecticut,10/23/2020,classic,Trump,0.001525
2020,President,Connecticut,10/22/2020,classic,Trump,0.001525
2020,President,Connecticut,10/21/2020,classic,Trump,0.001575
2020,President,Connecticut,10/20/2020,classic,Trump,0.0019
2020,President,Connecticut,10/19/2020,classic,Trump,0.00185
2020,President,Connecticut,10/18/2020,classic,Trump,0.00155
2020,President,Connecticut,10/17/2020,classic,Trump,0.001925
2020,President,Connecticut,10/16/2020,classic,Trump,0.001725
2020,President,Connecticut,10/15/2020,classic,Trump,0.002
2020,President,Connecticut,10/14/2020,classic,Trump,0.0023
2020,President,Connecticut,10/13/2020,classic,Trump,0.002325
2020,President,Connecticut,10/12/2020,classic,Trump,0.00285
2020,President,Connecticut,10/11/2020,classic,Trump,0.00295
2020,President,Connecticut,10/10/2020,classic,Trump,0.003375
2020,President,Connecticut,10/9/2020,classic,Trump,0.003675
2020,President,Connecticut,10/8/2020,classic,Trump,0.00365
2020,President,Connecticut,10/7/2020,classic,Trump,0.00425
2020,President,Connecticut,10/6/2020,classic,Trump,0.004575
2020,President,Connecticut,10/5/2020,classic,Trump,0.005225
2020,President,Connecticut,10/4/2020,classic,Trump,0.005725
2020,President,Connecticut,10/3/2020,classic,Trump,0.0062
2020,President,Connecticut,10/2/2020,classic,Trump,0.007625
2020,President,Connecticut,10/1/2020,classic,Trump,0.00815
2020,President,Connecticut,9/30/2020,classic,Trump,0.0096
2020,President,Connecticut,9/29/2020,classic,Trump,0.008975
2020,President,Connecticut,9/28/2020,classic,Trump,0.00915
2020,President,Connecticut,9/27/2020,classic,Trump,0.008975
2020,President,Connecticut,9/26/2020,classic,Trump,0.010125
2020,President,Connecticut,9/25/2020,classic,Trump,0.010225
2020,President,Connecticut,9/24/2020,classic,Trump,0.01015
2020,President,Connecticut,9/23/2020,classic,Trump,0.010675
2020,President,Connecticut,9/22/2020,classic,Trump,0.011225
2020,President,Connecticut,9/21/2020,classic,Trump,0.011475
2020,President,Connecticut,9/20/2020,classic,Trump,0.012625
2020,President,Connecticut,9/19/2020,classic,Trump,0.012975
2020,President,Connecticut,9/18/2020,classic,Trump,0.01365
2020,President,Connecticut,9/17/2020,classic,Trump,0.013125
2020,President,Connecticut,9/16/2020,classic,Trump,0.0129
2020,President,Connecticut,9/15/2020,classic,Trump,0.012225
2020,President,Connecticut,9/14/2020,classic,Trump,0.01275
2020,President,Connecticut,9/13/2020,classic,Trump,0.0125
2020,President,Connecticut,9/12/2020,classic,Trump,0.01485
2020,President,Connecticut,9/11/2020,classic,Trump,0.0128
2020,President,Connecticut,9/10/2020,classic,Trump,0.014575
2020,President,Connecticut,9/9/2020,classic,Trump,0.0161
2020,President,Connecticut,9/8/2020,classic,Trump,0.016675
2020,President,Connecticut,9/7/2020,classic,Trump,0.017075
2020,President,Connecticut,9/6/2020,classic,Trump,0.018425
2020,President,Connecticut,9/5/2020,classic,Trump,0.019325
2020,President,Connecticut,9/4/2020,classic,Trump,0.01955
2020,President,Connecticut,9/3/2020,classic,Trump,0.020475
2020,President,Connecticut,9/2/2020,classic,Trump,0.02115
2020,President,Connecticut,9/1/2020,classic,Trump,0.0236
2020,President,Connecticut,8/31/2020,classic,Trump,0.025075
2020,President,Connecticut,8/30/2020,classic,Trump,0.02545
2020,President,Connecticut,8/29/2020,classic,Trump,0.0256
2020,President,Connecticut,8/28/2020,classic,Trump,0.023975
2020,President,Connecticut,8/27/2020,classic,Trump,0.0235
2020,President,Connecticut,8/26/2020,classic,Trump,0.02515
2020,President,Connecticut,8/25/2020,classic,Trump,0.021225
2020,President,Connecticut,8/24/2020,classic,Trump,0.021325
2020,President,Connecticut,8/23/2020,classic,Trump,0.022725
2020,President,Connecticut,8/22/2020,classic,Trump,0.02
2020,President,Connecticut,8/21/2020,classic,Trump,0.02135
2020,President,Connecticut,8/20/2020,classic,Trump,0.02165
2020,President,Connecticut,8/19/2020,classic,Trump,0.021225
2020,President,Connecticut,8/18/2020,classic,Trump,0.020175
2020,President,Connecticut,8/17/2020,classic,Trump,0.019925
2020,President,Connecticut,8/16/2020,classic,Trump,0.025825
2020,President,Connecticut,8/15/2020,classic,Trump,0.024575
2020,President,Connecticut,8/14/2020,classic,Trump,0.02225
2020,President,Connecticut,8/13/2020,classic,Trump,0.024325
2020,President,Connecticut,8/12/2020,classic,Trump,0.02625
2020,President,Connecticut,8/11/2020,classic,Trump,0.025875
2020,President,Connecticut,8/10/2020,classic,Trump,0.028625
2020,President,Connecticut,8/9/2020,classic,Trump,0.0315
2020,President,Connecticut,8/8/2020,classic,Trump,0.032825
2020,President,Connecticut,8/7/2020,classic,Trump,0.032425
2020,President,Connecticut,8/6/2020,classic,Trump,0.03375
2020,President,Connecticut,8/5/2020,classic,Trump,0.035575
2020,President,Connecticut,8/4/2020,classic,Trump,0.02965
2020,President,Connecticut,8/3/2020,classic,Trump,0.030875
2020,President,Connecticut,8/2/2020,classic,Trump,0.031175
2020,President,Connecticut,8/1/2020,classic,Trump,0.03185
2020,President,Delaware,11/3/2020,classic,Trump,0.00005
2020,President,Delaware,11/2/2020,classic,Trump,0.00005
2020,President,Delaware,11/1/2020,classic,Trump,0.000025
2020,President,Delaware,10/31/2020,classic,Trump,0.000025
2020,President,Delaware,10/30/2020,classic,Trump,0.000025
2020,President,Delaware,10/29/2020,classic,Trump,0.000025
2020,President,Delaware,10/28/2020,classic,Trump,0.000175
2020,President,Delaware,10/27/2020,classic,Trump,0.000125
2020,President,Delaware,10/26/2020,classic,Trump,0.00005
2020,President,Delaware,10/25/2020,classic,Trump,0.00005
2020,President,Delaware,10/24/2020,classic,Trump,0.0001
2020,President,Delaware,10/23/2020,classic,Trump,0
2020,President,Delaware,10/22/2020,classic,Trump,0.000075
2020,President,Delaware,10/21/2020,classic,Trump,0.000025
2020,President,Delaware,10/20/2020,classic,Trump,0.000025
2020,President,Delaware,10/19/2020,classic,Trump,0.00015
2020,President,Delaware,10/18/2020,classic,Trump,0.000075
2020,President,Delaware,10/17/2020,classic,Trump,0.00005
2020,President,Delaware,10/16/2020,classic,Trump,0
2020,President,Delaware,10/15/2020,classic,Trump,0.000075
2020,President,Delaware,10/14/2020,classic,Trump,0.00005
2020,President,Delaware,10/13/2020,classic,Trump,0.0001
2020,President,Delaware,10/12/2020,classic,Trump,0.000125
2020,President,Delaware,10/11/2020,classic,Trump,0.00015
2020,President,Delaware,10/10/2020,classic,Trump,0.0001
2020,President,Delaware,10/9/2020,classic,Trump,0.0002
2020,President,Delaware,10/8/2020,classic,Trump,0.000175
2020,President,Delaware,10/7/2020,classic,Trump,0.000325
2020,President,Delaware,10/6/2020,classic,Trump,0.0003
2020,President,Delaware,10/5/2020,classic,Trump,0.000375
2020,President,Delaware,10/4/2020,classic,Trump,0.000425
2020,President,Delaware,10/3/2020,classic,Trump,0.000225
2020,President,Delaware,10/2/2020,classic,Trump,0.000825
2020,President,Delaware,10/1/2020,classic,Trump,0.00075
2020,President,Delaware,9/30/2020,classic,Trump,0.001175
2020,President,Delaware,9/29/2020,classic,Trump,0.001
2020,President,Delaware,9/28/2020,classic,Trump,0.00095
2020,President,Delaware,9/27/2020,classic,Trump,0.001025
2020,President,Delaware,9/26/2020,classic,Trump,0.0012
2020,President,Delaware,9/25/2020,classic,Trump,0.00115
2020,President,Delaware,9/24/2020,classic,Trump,0.001225
2020,President,Delaware,9/23/2020,classic,Trump,0.001375
2020,President,Delaware,9/22/2020,classic,Trump,0.001175
2020,President,Delaware,9/21/2020,classic,Trump,0.001275
2020,President,Delaware,9/20/2020,classic,Trump,0.001825
2020,President,Delaware,9/19/2020,classic,Trump,0.00165
2020,President,Delaware,9/18/2020,classic,Trump,0.001925
2020,President,Delaware,9/17/2020,classic,Trump,0.001775
2020,President,Delaware,9/16/2020,classic,Trump,0.00175
2020,President,Delaware,9/15/2020,classic,Trump,0.001775
2020,President,Delaware,9/14/2020,classic,Trump,0.00155
2020,President,Delaware,9/13/2020,classic,Trump,0.00175
2020,President,Delaware,9/12/2020,classic,Trump,0.0021
2020,President,Delaware,9/11/2020,classic,Trump,0.00215
2020,President,Delaware,9/10/2020,classic,Trump,0.00275
2020,President,Delaware,9/9/2020,classic,Trump,0.0023
2020,President,Delaware,9/8/2020,classic,Trump,0.002325
2020,President,Delaware,9/7/2020,classic,Trump,0.00235
2020,President,Delaware,9/6/2020,classic,Trump,0.003325
2020,President,Delaware,9/5/2020,classic,Trump,0.003575
2020,President,Delaware,9/4/2020,classic,Trump,0.003125
2020,President,Delaware,9/3/2020,classic,Trump,0.002725
2020,President,Delaware,9/2/2020,classic,Trump,0.003
2020,President,Delaware,9/1/2020,classic,Trump,0.0037
2020,President,Delaware,8/31/2020,classic,Trump,0.004325
2020,President,Delaware,8/30/2020,classic,Trump,0.004425
2020,President,Delaware,8/29/2020,classic,Trump,0.004125
2020,President,Delaware,8/28/2020,classic,Trump,0.00375
2020,President,Delaware,8/27/2020,classic,Trump,0.003775
2020,President,Delaware,8/26/2020,classic,Trump,0.004275
2020,President,Delaware,8/25/2020,classic,Trump,0.003325
2020,President,Delaware,8/24/2020,classic,Trump,0.00185
2020,President,Delaware,8/23/2020,classic,Trump,0.002325
2020,President,Delaware,8/22/2020,classic,Trump,0.002275
2020,President,Delaware,8/21/2020,classic,Trump,0.002375
2020,President,Delaware,8/20/2020,classic,Trump,0.002125
2020,President,Delaware,8/19/2020,classic,Trump,0.00215
2020,President,Delaware,8/18/2020,classic,Trump,0.002725
2020,President,Delaware,8/17/2020,classic,Trump,0.002175
2020,President,Delaware,8/16/2020,classic,Trump,0.00255
2020,President,Delaware,8/15/2020,classic,Trump,0.0025
2020,President,Delaware,8/14/2020,classic,Trump,0.00225
2020,President,Delaware,8/13/2020,classic,Trump,0.002825
2020,President,Delaware,8/12/2020,classic,Trump,0.002975
2020,President,Delaware,8/11/2020,classic,Trump,0.0026
2020,President,Delaware,8/10/2020,classic,Trump,0.0028
2020,President,Delaware,8/9/2020,classic,Trump,0.0042
2020,President,Delaware,8/8/2020,classic,Trump,0.004075
2020,President,Delaware,8/7/2020,classic,Trump,0.004425
2020,President,Delaware,8/6/2020,classic,Trump,0.004975
2020,President,Delaware,8/5/2020,classic,Trump,0.0051
2020,President,Delaware,8/4/2020,classic,Trump,0.004075
2020,President,Delaware,8/3/2020,classic,Trump,0.00435
2020,President,Delaware,8/2/2020,classic,Trump,0.004375
2020,President,Delaware,8/1/2020,classic,Trump,0.0044
2020,President,District of Columbia,11/3/2020,classic,Trump,0
2020,President,District of Columbia,11/2/2020,classic,Trump,0
2020,President,District of Columbia,11/1/2020,classic,Trump,0
2020,President,District of Columbia,10/31/2020,classic,Trump,0
2020,President,District of Columbia,10/30/2020,classic,Trump,0
2020,President,District of Columbia,10/29/2020,classic,Trump,0
2020,President,District of Columbia,10/28/2020,classic,Trump,0
2020,President,District of Columbia,10/27/2020,classic,Trump,0
2020,President,District of Columbia,10/26/2020,classic,Trump,0
2020,President,District of Columbia,10/25/2020,classic,Trump,0
2020,President,District of Columbia,10/24/2020,classic,Trump,0
2020,President,District of Columbia,10/23/2020,classic,Trump,0
2020,President,District of Columbia,10/22/2020,classic,Trump,0
2020,President,District of Columbia,10/21/2020,classic,Trump,0
2020,President,District of Columbia,10/20/2020,classic,Trump,0
2020,President,District of Columbia,10/19/2020,classic,Trump,0
2020,President,District of Columbia,10/18/2020,classic,Trump,0
2020,President,District of Columbia,10/17/2020,classic,Trump,0
2020,President,District of Columbia,10/16/2020,classic,Trump,0
2020,President,District of Columbia,10/15/2020,classic,Trump,0
2020,President,District of Columbia,10/14/2020,classic,Trump,0
2020,President,District of Columbia,10/13/2020,classic,Trump,0
